YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201906,138050,829608,4,1.5,"SSE","NEELYS LNDG",37.4799,-89.4895,3728794,8929370
201906,138050,829608,5,3,"ESE","EGYPT MILLS",37.3834,-89.4195,3723004,8925170
201906,138050,829621,1,0,"N","SCOTT CITY",37.25,-89.52,3715000,8931200
201906,138050,829621,2,0,"N","COMMERCE",37.15,-89.45,379000,8927000
201906,138050,829621,3,3.4,"NNW","LUSK",37.0755,-89.4036,374530,8924216
201906,138050,829621,4,3.5,"N","LUSK",37.0807,-89.38,374842,8922800
201906,138050,829621,5,1.8,"ENE","ILLMO",37.23,-89.4698,3713800,8928188
201906,138050,829623,1,0,"N","NEW MADRID",36.6,-89.53,3636000,8931800
201906,138050,829623,2,1.35,"ESE","PORTAGEVILLE ARPT",36.4457,-89.6062,3626742,8936372
201906,138050,829623,3,1.46,"NNE","LINDA",36.4402,-89.5427,3626412,8932562
201906,138050,829623,4,6.33,"ENE","PT PLEASANT",36.4784,-89.4617,3628704,8927702
201906,138050,829623,5,5.5,"E","BAYOUVILLE",36.6448,-89.2711,3638688,8916266
201906,138050,829623,6,1.69,"NW","BAYOUVILLE",36.6659,-89.3932,3639954,8923592
201906,138050,829955,1,0,"N","ALTENBURG",37.63,-89.58,3737800,8934800
201906,138050,829955,2,1,"SE","WITTENBURG",37.6398,-89.5171,3738388,8931026
201906,138050,829955,3,2.9,"E","STARLAND",37.7,-89.527,3742000,8931620
201906,138050,829955,4,2.1,"N","BELGIQUE",37.8604,-89.78,3751624,8946800
201906,138050,829955,5,.6,"SW","BELGIQUE",37.8239,-89.7878,3749434,8947268
201906,138050,829956,1,0,"N","BIRDS PT",36.97,-89.15,3658200,899000
201906,138050,829956,2,1.9,"WNW","DORENA",36.5905,-89.2616,3635430,8915696
201906,138050,829956,3,1.4,"NE","DORENA",36.5943,-89.2122,3635658,8912732
201906,138050,829956,4,.8,"SW","BELMONT",36.7618,-89.1302,3645708,897812
201906,138050,829956,5,3.4,"SE","BIRDS PT",36.9352,-89.1065,3656112,896390
201906,138062,829683,1,3.35,"NNE","AYCOCK",32.7451,-92.899,3244706,9253940
201906,138064,830128,1,0,"N","SANGER",33.37,-97.18,3322200,9710800
201906,138064,830129,1,.9,"SW","SANGER LANE ARPT",33.36,-97.16,3321600,979600
201906,138064,830130,1,.47,"WNW","SANGER LANE ARPT",33.3724,-97.1576,3322344,979456
201906,138064,830133,1,2.06,"WSW","HIGHLAND PARK",32.8091,-96.803,3248546,9648180
201906,138064,830134,1,0,"N","BALCH SPGS",32.72,-96.63,3243200,9637800
201906,138064,830501,1,1.14,"WSW","JAMESTOWN",32.7244,-97.3184,3243464,9719104
201906,138064,830501,2,.53,"SW","JAMESTOWN",32.7238,-97.3055,3243428,9718330
201906,138064,830501,3,1.5,"ENE","MARA",32.7069,-97.3055,3242414,9718330
201906,138064,830501,4,.71,"NE","MARA",32.7061,-97.3201,3242366,9719206
201906,138064,830502,1,0,"N","SANGER",33.37,-97.18,3322200,9710800
201906,138064,830502,2,.22,"E","SANGER",33.3696,-97.1762,3322176,9710572
201906,138064,830502,3,.48,"S","SANGER",33.3631,-97.1792,3321786,9710752
201906,138064,830502,4,.53,"SSW","SANGER",33.3628,-97.1833,3321768,9710998
201906,138064,830504,1,2.19,"ESE","KRUM",33.2587,-97.2147,3315522,9712882
201906,138064,830507,1,2.82,"NNE","JACKSBORO MUNI ARPT",33.27,-98.14,3316200,988400
201906,138064,830508,1,2.93,"W","CORSICANA ARPT",32.12,-96.52,327200,9631200
201906,138064,830509,1,2.7,"ESE","HUBBARD CREEK LAKE",32.8,-98.96,3248000,9857600
201906,138064,830510,1,0,"N","SANGER",33.37,-97.18,3322200,9710800
201906,138064,830512,1,1.07,"NE","BOBWYN",32.6617,-96.5679,3239702,9634074
201906,138064,830512,2,1.37,"NNW","SEAGOVILLE",32.6487,-96.5377,3238922,9632262
201906,138064,830513,1,2.72,"SE","CORSICANA",32.07,-96.44,324200,9626400
201906,138064,833706,1,1.44,"NW","LAWSON",32.712,-96.5902,3242720,9635412
201906,138064,833709,1,1.81,"SSE","ONION CREEK",32.2053,-96.6397,3212318,9638382
201906,138064,841886,1,2.05,"SSE","(DAL)LOVE FLD DALLAS",32.8236,-96.8338,3249416,9650028
201906,138065,833670,1,2.98,"ESE","BOUCHARD",32.89,-96.72,3253400,9643200
201906,138065,833674,1,0,"N","GARLAND",32.92,-96.63,3255200,9637800
201906,138065,833676,1,0,"N","PALMER",32.43,-96.67,3225800,9640200
201906,138065,833679,1,3.19,"SSW","(SEP)CLARK FLD STEPH",32.176,-98.1966,3210560,9811796
201906,138065,833682,1,4.32,"ENE","HARBIN",32.14,-98.2,328400,9812000
201906,138065,833694,1,0,"N","MEXIA",31.68,-96.5,3140800,9630000
201906,138065,833696,1,2.07,"N","HAMILTON",31.73,-98.12,3143800,987200
201906,138065,833697,1,0,"N","HAMILTON",31.7,-98.12,3142000,987200
201906,138065,833698,1,0,"N","FRANKLIN",31.03,-96.48,311800,9628800
201906,138065,833699,1,0,"N","KEMPNER",31.08,-98,314800,9800
201906,138065,833711,1,0,"N","CARROLLTON",32.95,-96.9,3257000,9654000
201906,138065,833712,1,2.94,"WSW","LEWISVILLE",33.0496,-97.0445,332976,972670
201906,138065,833713,1,1.74,"W","HEBRON",33.03,-96.91,331800,9654600
201906,138065,833714,1,0,"N","LEWISVILLE",33.07,-97,334200,9700
201906,138065,833715,1,.9,"NW","CARNEY",33.09,-96.89,335400,9653400
201906,138065,833716,1,.9,"SE","LOLAVILLE",33.09,-96.81,335400,9648600
201906,138065,833717,1,2.38,"SSW","HICKS",32.89,-97.44,3253400,9726400
201906,138065,833718,1,1.35,"ESE","ALPHA",32.92,-96.78,3255200,9646800
201906,138065,833720,1,.58,"W","SHADY GROVE",32.8,-97.01,3248000,97600
201906,138065,833735,1,0,"N","RICHARDSON",32.95,-96.72,3257000,9643200
201906,138065,833740,1,1.16,"E","GARLAND",32.92,-96.61,3255200,9636600
201906,138065,833747,1,1.42,"NNW","DALLAS",32.7886,-96.7904,3247316,9647424
201906,138065,833749,1,0,"N","CARROLLTON",32.95,-96.9,3257000,9654000
201906,138065,833750,1,.9,"SE","RICHARDSON",32.94,-96.71,3256400,9642600
201906,138065,833864,1,1.51,"WNW","COPPERAS COVE",31.1376,-97.9439,318256,9756634
201906,138065,833864,2,1.27,"SW","COPPERAS COVE",31.1169,-97.935,317014,9756100
201906,138065,833867,1,.9,"NW","GARRETT",32.38,-96.66,3222800,9639600
201906,138065,833868,1,2.34,"E","ALEY",32.33,-96.21,3219800,9612600
201906,138065,833869,1,.91,"SW","ELM FLAT",32.07,-96.31,324200,9618600
201906,138065,833870,1,0,"N","CARLTON",31.92,-98.17,3155200,9810200
201906,138065,833871,1,.81,"W","KEMPNER",31.0788,-98.0137,314728,98822
201906,138065,833874,1,1.37,"ESE","LAMPASAS",31.06,-98.16,313600,989600
201906,138065,833875,1,4.11,"ENE","KEMPNER",31.11,-97.94,316600,9756400
201906,138527,832841,1,.52,"W","LAMONI",40.62,-93.94,4037200,9356400
201906,138527,832842,1,1.25,"WNW","THIRTY",40.71,-92.87,4042600,9252200
201906,138527,832843,1,0,"N","CENTERVILLE",40.73,-92.87,4043800,9252200
201906,138527,832844,1,.69,"N","LINEVILLE",40.59,-93.52,4035400,9331200
201906,138527,832845,1,.87,"SW","MURRAY",41.04,-93.98,412400,9358800
201906,138527,832846,1,2.5,"WNW","OSCEOLA MUNI ARPT",41.09,-93.81,415400,9348600
201906,138527,832847,1,1.25,"ESE","PRESCOTT",41.02,-94.61,411200,9436600
201906,138527,832848,1,1.25,"ESE","MURRAY",41.04,-93.95,412400,9357000
201906,138527,832850,1,.87,"SW","MURRAY",41.04,-93.98,412400,9358800
201906,138527,832851,1,.87,"SW","MURRAY",41.04,-93.98,412400,9358800
201906,138527,832852,1,1.25,"ESE","MURRAY",41.04,-93.95,412400,9357000
201906,138527,832853,1,1.73,"NE","KENT",40.97,-94.43,4058200,9425800
201906,138527,832854,1,3.79,"NNE","STRINGTOWN",41.02,-94.54,411200,9432400
201906,138527,832855,1,.52,"W","LENOX",40.88,-94.56,4052800,9433600
201906,138527,832856,1,.52,"E","CARL",41.12,-94.67,417200,9440200
201906,138527,832858,1,1.4,"ESE","PRESCOTT",41.0212,-94.6059,411272,9436354
201906,138527,832858,2,.67,"SE","PRESCOTT",41.0229,-94.6212,411374,9437272
201906,138527,832858,3,.58,"E","PRESCOTT",41.0289,-94.619,411734,9437140
201906,138527,832858,4,1.43,"E","PRESCOTT",41.0277,-94.6028,411662,9436168
201906,138527,832860,1,2.34,"N","KENT",40.9835,-94.4433,4059010,9426598
201906,138527,832860,2,1.74,"NNE","KENT",40.9745,-94.4426,4058470,9426556
201906,138527,832860,3,1.88,"NNW","KENT",40.9755,-94.4627,4058530,9427762
201906,138527,832860,4,2.49,"NNW","KENT",40.9848,-94.4626,4059088,9427756
201906,138527,832870,1,6.41,"SSE","BRIDGEWATER",41.16,-94.65,419600,9439000
201906,138527,832871,1,5.91,"SSE","BRIDGEWATER",41.17,-94.64,4110200,9438400
201906,138527,832872,1,5.21,"E","STRINGTOWN",40.981,-94.4712,4058860,9428272
201906,138527,832872,2,3.39,"ENE","STRINGTOWN",40.9815,-94.5067,4058890,9430402
201906,138527,832872,3,3.25,"E","STRINGTOWN",40.9751,-94.5081,4058506,9430486
201906,138527,832872,4,5.19,"E","STRINGTOWN",40.9636,-94.4709,4057816,9428254
201906,138530,832873,1,2.13,"NNE","RUTHVEN",43.16,-94.91,439600,9454600
201906,138530,832874,1,2.13,"NNE","RUTHVEN",43.16,-94.91,439600,9454600
201906,138531,833845,1,1,"E","CLARKSTON HGTS",46.42,-117.049,4625200,1172940
201906,138533,832875,1,2.58,"NW","DIKE",42.5,-92.66,4230000,9239600
201906,138533,832876,1,.51,"E","GILMAN",41.88,-92.79,4152800,9247400
201906,138533,832877,1,3.17,"NNE","NEWBURG",41.86,-92.8,4151600,9248000
201906,138533,832878,1,.52,"E","KNOXVILLE",41.32,-93.09,4119200,935400
201906,138533,832879,1,.86,"SE","PELLA",41.41,-92.92,4124600,9255200
201906,138533,832880,1,.69,"S","EDDYVILLE",41.16,-92.63,419600,9237800
201906,138533,832881,1,.69,"N","(OTM)OTTUMWA INDSTRL",41.11,-92.45,416600,9227000
201906,138533,832883,1,1.25,"WSW","MONROVIA",40.89,-92.82,4053400,9249200
201906,138533,832884,1,1.04,"E","ALBIA",41.03,-92.8,411800,9248000
201906,138533,832885,1,2.61,"W","OTTUMWA",41.02,-92.45,411200,9227000
201906,138533,832886,1,1.05,"W","RATHBUN",40.8,-92.89,4048000,9253400
201906,138533,832887,1,0,"N","BLOOMFIELD",40.75,-92.42,4045000,9225200
201906,138533,832888,1,.87,"NW","MOULTON",40.69,-92.68,4041400,9240800
201906,138533,832889,1,.87,"NW","MOULTON",40.69,-92.68,4041400,9240800
201906,138533,835204,1,1.19,"SW","OTTUMWA",41.0097,-92.4184,41582,9225104
201906,138534,833840,1,0,"N","LAPWAI",46.4,-116.8,4624000,11648000
201906,138534,833842,1,0,"N","CULDESAC",46.38,-116.67,4622800,11640200
201906,138534,833844,1,0,"N","LEWISTON",46.42,-117.02,4625200,1171200
201906,138534,833846,1,1,"SW","LEWISTON",46.4098,-117.0348,4624588,1172088
201906,138535,832890,1,1,"W","FLUVANNA",32.88,-101.1672,3252800,10110032
201906,138536,833847,1,1.57,"SW","OLDS",47.4528,-120.3518,4727168,12021108
201906,138536,833847,2,1.28,"S","OLDS",47.4515,-120.3281,4727090,12019686
201906,138536,833847,3,.67,"NNE","WENATCHEE",47.4283,-120.3126,4725698,12018756
201906,138536,833847,4,1.13,"WSW","WEST WENATCHEE",47.4213,-120.3506,4725278,12021036
201906,138536,833848,1,1.57,"SW","OLDS",47.4528,-120.3518,4727168,12021108
201906,138536,833848,2,1.28,"S","OLDS",47.4515,-120.3281,4727090,12019686
201906,138536,833848,3,.67,"NNE","WENATCHEE",47.4283,-120.3126,4725698,12018756
201906,138536,833848,4,1.13,"WSW","WEST WENATCHEE",47.4213,-120.3506,4725278,12021036
201906,138536,833849,1,2.82,"WSW","WEST WENATCHEE",47.4084,-120.3811,4724504,12022866
201906,138536,833849,2,2.6,"WSW","WEST WENATCHEE",47.4097,-120.3768,4724582,12022608
201906,138536,833849,3,2.65,"SW","WEST WENATCHEE",47.408,-120.3765,4724480,12022590
201906,138536,833849,4,2.78,"SW","WEST WENATCHEE",47.4073,-120.3792,4724438,12022752
201906,138536,833853,1,6.31,"NW","PALISADES",47.4634,-120.0272,4727804,1201632
201906,138536,833853,2,7.01,"SSW","ALSTOWN",47.4752,-120.0533,4728512,1203198
201906,138537,832892,1,3.49,"S","HORTON",42.8,-92.48,4248000,9228800
201906,138537,832892,2,1.64,"NE","WAVERLY MUNI ARPT",42.7637,-92.4737,4245822,9228422
201906,138537,835200,1,1.98,"SSE","WATERLOO",42.4722,-92.341,4228332,9220460
201906,138542,832926,1,2.38,"S","OWATONNA",44.046,-93.2279,442760,9313674
201906,138542,832926,2,2.38,"S","OWATONNA",44.046,-93.2275,442760,9313650
201906,138543,832933,1,.86,"SE","BENNINGTON",42.87,-73.19,4252200,7311400
201906,138558,832999,1,.61,"E","BAKERS MILLS",43.6192,-74.0178,4337152,741068
201906,138558,832999,2,.44,"SE","BAKERS MILLS",43.6148,-74.0249,4336888,741494
201906,138558,832999,3,.4,"SE","BAKERS MILLS",43.6154,-74.0251,4336924,741506
201906,138558,832999,4,.56,"E","BAKERS MILLS",43.6197,-74.0189,4337182,741134
201906,138558,833001,1,.43,"ESE","RIPARIUS",43.6686,-73.9116,4340116,7354696
201906,138558,833001,2,.84,"ESE","RIPARIUS",43.6642,-73.9052,4339852,7354312
201906,138558,833001,3,.86,"ESE","RIPARIUS",43.6643,-73.9048,4339858,7354288
201906,138558,833001,4,.44,"E","RIPARIUS",43.6692,-73.9112,4340152,7354672
201906,138558,833002,1,.69,"S","GLENS FALLS",43.31,-73.65,4318600,7339000
201906,138558,833002,2,.65,"S","GLENS FALLS",43.3107,-73.6514,4318642,7339084
201906,138558,833002,3,.64,"S","GLENS FALLS",43.3108,-73.6512,4318648,7339072
201906,138558,833002,4,.67,"S","GLENS FALLS",43.3103,-73.6495,4318618,7338970
201906,138562,833003,1,1.38,"S","CLOVE",41.65,-73.68,4139000,7340800
201906,138562,833004,1,.86,"SW","CORNWALLVILLE",42.36,-74.13,4221600,747800
201906,138562,833005,1,1.24,"SE","PLEASANT VLY",41.72,-73.81,4143200,7348600
201906,138569,833065,1,24,"NE","KNAPP",32.8956,-100.8279,3253736,10049674
201906,138569,833072,1,10.57,"S","BALDRIDGE",30.8782,-102.6518,3052692,10239108
201906,138569,833074,1,4.35,"NNW","PLEASANT FARMS",31.7352,-102.3557,3144112,10221342
201906,138569,833076,1,3,"N","PLEASANT FARMS",31.7234,-102.32,3143404,10219200
201906,138569,833078,1,8,"SSE","FT STOCKTON",30.773,-102.8184,3046380,10249104
201906,138569,833079,1,11,"S","FT STOCKTON",30.7208,-102.87,3043248,10252200
201906,138569,833084,1,3,"S","GAIL",32.7266,-101.43,3243596,10125800
201906,138569,833089,1,.67,"W","GAIL",32.7696,-101.4415,3246176,10126490
201906,138569,833106,1,17,"NE","GAIL",32.944,-101.2229,3256640,10113374
201906,138569,833108,1,17,"NE","GAIL",32.944,-101.2229,3256640,10113374
201906,138569,833110,1,8,"SSE","FT STOCKTON",30.773,-102.8184,3046380,10249104
201906,138569,833476,1,9.31,"SSE","FT STOCKTON",30.7627,-102.7928,3045762,10247568
201906,138569,833477,1,16,"SE","FT STOCKTON",30.7163,-102.6794,3042978,10240764
201906,138569,833477,2,15.89,"SE","FT STOCKTON",30.7204,-102.6773,3043224,10240638
201906,138570,833069,1,.7,"WNW","SUMMIT",38.4348,-82.7113,3826088,8242678
201906,138570,833069,2,.69,"WSW","IRONVILLE",38.4475,-82.7124,3826850,8242744
201906,138570,833069,3,.26,"SE","IRONVILLE",38.4474,-82.6967,3826844,8241802
201906,138570,833069,4,.52,"NNE","SUMMIT",38.4367,-82.6955,3826202,8241730
201906,138571,833071,1,.22,"NNW","SHAWNEE",39.603,-82.2212,3936180,8213272
201906,138571,833071,2,.98,"NNE","SHAWNEE",39.6139,-82.2162,3936834,8212972
201906,138571,833071,3,1.55,"ENE","SHAWNEE",39.6117,-82.1952,3936702,8211712
201906,138571,833071,4,1.08,"ESE","SHAWNEE",39.5963,-82.2003,3935778,8212018
201906,138571,833073,1,1.39,"WSW","NEW STRAITSVILLE",39.5745,-82.2552,3934470,8215312
201906,138571,833073,2,1.69,"NW","NEW STRAITSVILLE",39.5974,-82.2524,3935844,8215144
201906,138571,833073,3,.67,"SE","SHAWNEE",39.5921,-82.2126,3935526,8212756
201906,138571,833073,4,1,"SSE","NEW STRAITSVILLE",39.5672,-82.2211,3934032,8213266
201906,138571,833075,1,1.53,"NNW","MALTA",39.6708,-81.88,3940248,8152800
201906,138571,833075,2,1.62,"NNW","MC CONNELSVILLE ARPT",39.6724,-81.8092,3940344,8148552
201906,138571,833075,3,2.59,"SSE","MC CONNELSVILLE",39.6148,-81.8334,3936888,8150004
201906,138571,833075,4,1.95,"E","MORGANSVILLE",39.6259,-81.9138,3937554,8154828
201906,138571,833077,1,1.95,"E","MORGANSVILLE",39.6259,-81.9138,3937554,8154828
201906,138571,833077,2,2.22,"SSE","EAGLEPORT",39.7029,-81.8974,3942174,8153844
201906,138897,835413,1,.69,"S","WAUTOMA",44.06,-89.28,443600,8916800
201906,138897,835414,1,2.13,"SSW","MT MORRIS",44.09,-89.21,445400,8912600
201906,138897,835415,1,.85,"SE","WAUPACA",44.34,-89.06,4420400,893600
201906,138897,835416,1,0,"N","OMRO",44.03,-88.75,441800,8845000
201906,138897,835422,1,.78,"NNW","COMBINED LOCKS",44.261,-88.3241,4415660,8819446
201906,138897,835423,1,.5,"E","HIGH CLIFF",44.17,-88.27,4410200,8816200
201906,138897,835424,1,.69,"S","STOCKBRIDGE",44.06,-88.3,443600,8818000
201906,138897,835425,1,1.21,"SW","KIMBERLY",44.27,-88.34,4416200,8820400
201906,138897,835426,1,.85,"SE","NICHOLS",44.56,-88.46,4433600,8827600
201906,138897,835427,1,2.57,"WNW","APPLETON",44.28,-88.45,4416800,8827000
201906,138897,835428,1,1.2,"SE","GREEN BAY",44.51,-88,4430600,8800
201906,138914,835429,1,.98,"E","MANITOWOC",44.0815,-87.6504,444890,8739024
201906,138925,835530,1,2.21,"WSW","CLARINDA",40.72,-95.07,4043200,954200
201906,138928,835531,1,.87,"SW","FAIRBURY",40.14,-97.18,408400,9710800
201906,138928,835532,1,0,"N","(BIE)BEATRICE ARPT",40.3,-96.75,4018000,9645000
201906,138928,835533,1,1.26,"WSW","BEATRICE",40.26,-96.75,4015600,9645000
201906,138928,835534,1,.53,"W","HOLMESVILLE",40.2,-96.66,4012000,9639600
201906,138928,835535,1,.87,"SW","STERLING",40.46,-96.38,4027600,9622800
201906,138928,835536,1,3.45,"WSW","TECUMSEH",40.35,-96.24,4021000,9614400
201906,138928,835537,1,1.05,"W","TECUMSEH",40.37,-96.2,4022200,9612000
201906,138928,835538,1,2.81,"N","PAUL",40.61,-95.87,4036600,9552200
201906,138928,835539,1,.69,"N","LORETTO",41.78,-98.08,4146800,984800
201906,138933,835540,1,.87,"NW","(FNB)BRENER FLD FALL",40.09,-95.59,405400,9535400
201906,138934,835541,1,.86,"SE","GRANT",41.14,-94.99,418400,9459400
201906,138935,835542,1,2.1,"W","PERU",40.48,-95.77,4028800,9546200
201906,138935,835543,1,2.63,"W","PERU",40.48,-95.78,4028800,9546800
201906,138935,835544,1,0,"N","PERU",40.48,-95.73,4028800,9543800
201906,138935,835545,1,4.86,"N","CRETE",40.7,-96.96,4042000,9657600
201906,138935,835546,1,2.09,"SW","ROKEBY",40.7,-96.76,4042000,9645600
201906,138935,835547,1,1.25,"ESE","GOEHNER",40.82,-97.2,4049200,9712000
201906,138935,835548,1,3.49,"N","CRETE",40.68,-96.96,4040800,9657600
201906,138935,835549,1,4.35,"SW","PLYMOUTH",40.25,-97.03,4015000,971800
201906,138935,835550,1,3.22,"ESE","FRIEND",40.64,-97.22,4038400,9713200
201906,138935,835550,2,1.44,"ESE","FRIEND",40.6407,-97.2554,4038442,9715324
201906,138935,835550,3,2.17,"SE","FRIEND",40.6253,-97.2544,4037518,9715264
201906,138935,835550,4,3.74,"ESE","FRIEND",40.6255,-97.2165,4037530,9712990
201906,138935,835551,1,0,"N","FRIEND",40.65,-97.28,4039000,9716800
201906,138937,835552,1,.53,"W","PERU",40.48,-95.74,4028800,9544400
201906,138937,835554,1,2.1,"NE","GLEN ROCK",40.47,-95.85,4028200,9551000
201906,138938,835578,1,1.07,"NW","ALUMVILLE",38.2896,-81.7655,3817376,8145930
201906,138938,835578,2,.85,"WNW","CHARLESTON",38.3529,-81.6453,3821174,8138718
201906,138938,835580,1,.93,"SSW","(CRW) YEAGER ARPT",38.3574,-81.6059,3821444,8136354
201906,138938,835580,2,.1,"SW","(CRW) YEAGER ARPT",38.3688,-81.6011,3822128,8136066
201906,138938,835604,1,1.26,"SSE","WALLACE",38.4543,-81.6583,3827258,8139498
201906,138938,835604,2,1.26,"ESE","WALLACE",38.4628,-81.6487,3827768,8138922
201906,138938,835671,1,.88,"NE","NITRO",38.43,-81.82,3825800,8149200
201906,138938,835696,1,1.28,"WNW","INSTITUTE",38.39,-81.79,3823400,8147400
201906,138938,835709,1,1.38,"S","WALLACE",38.45,-81.67,3827000,8140200
201906,138938,835713,1,2.34,"NNE","GUTHRIE",38.43,-81.65,3825800,8139000
201906,138938,835726,1,0,"N","STONECOAL",37.88,-82.42,3752800,8225200
201906,138938,835739,1,.88,"SE","GREYEAGLE",37.84,-82.41,3750400,8224600
201906,138938,835741,1,.55,"E","DINGESS",37.87,-82.17,3752200,8210200
201906,138938,835751,1,1.48,"SSE","GUYAN ESTATES",38.4,-82.29,3824000,8217400
201906,138938,835754,1,.54,"W","WALKERSVILLE",38.87,-80.46,3852200,8027600
201906,138938,835776,1,1.28,"ESE","WEST CHARLESTON",38.37,-81.65,3822200,8139000
201906,138938,835781,1,0,"N","WEST JUNIOR",38.98,-79.95,3858800,7957000
201906,138938,835783,1,0,"N","BOMONT",38.45,-81.23,3827000,8113800
201906,138938,835788,1,.69,"N","IVYDALE",38.54,-81.03,3832400,811800
201906,138938,835792,1,1.48,"NNW","EVENWOOD",38.92,-79.66,3855200,7939600
201906,138938,835793,1,.88,"NE","FRAMETOWN",38.64,-80.86,3838400,8051600
201906,138938,835795,1,.88,"NW","GASSAWAY",38.68,-80.78,3840800,8046800
201906,138938,835799,1,.88,"NE","SOUTH BUCKHANNON",38.98,-80.21,3858800,8012600
201906,138938,835805,1,1.48,"SSE","BLUNDON",38.53,-81.51,3831800,8130600
201906,138938,839539,1,.92,"ESE","CHARLESTON",38.3442,-81.6147,3820652,8136882
201906,139318,839142,1,1.69,"WSW","CARNESVILLE",34.36,-83.257,3421600,8315420
201906,139318,839142,2,3.31,"SSE","CARNESVILLE",34.329,-83.2,3419740,8312000
201906,139318,839143,1,1.2,"W","BOWMAN",34.2,-83.051,3412000,833060
201906,139318,839143,2,1.11,"SE","HEARDMONT",34.108,-82.687,346480,8241220
201906,139320,838289,1,0,"N","HAMILTON",34.13,-87.98,347800,8758800
201906,139320,838290,1,0,"N","BANKSTON",33.67,-87.68,3340200,8740800
201906,139320,838291,1,0,"N","BERRY",33.65,-87.6,3339000,8736000
201906,139320,838292,1,0,"N","NORTHPORT",33.22,-87.58,3313200,8734800
201906,139320,838293,1,.41,"SSW","ABERNANT",33.2743,-87.2018,3316458,8712108
201906,139320,838294,1,0,"N","GADSDEN",34.02,-86.02,341200,861200
201906,139320,838305,1,0,"N","CENTRE",34.15,-85.68,349000,8540800
201906,139320,838306,1,.69,"N","EAST GASDEN",34.01,-86,34600,8600
201906,139322,837921,1,.35,"WNW","WISCONSIN AVE (GTND2)",38.9015,-77.0662,3854090,773972
201906,139322,837922,1,0,"N","BALTIMORE KEY BRIDGE (FSKM2)",39.22,-76.53,3913200,7631800
201906,139322,837923,1,0,"N","ORIOLE PARK AT CAMDEN YARDS (BLTPC)",39.28,-76.62,3916800,7637200
201906,139322,837924,1,0,"N","HART MILLER ISLAND (HRT)",39.25,-76.37,3915000,7622200
201906,139322,837925,1,0,"N","(KMTN)MARTIN STATE AIRPORT",39.33,-76.42,3919800,7625200
201906,139322,837926,1,0,"N","TOLCHESTER MD (TCBM2)",39.32,-76.25,3919200,7615000
201906,139322,837927,1,0,"N","GUNPOWDER (GUN)",39.36,-76.37,3921600,7622200
201906,139322,837928,1,0,"N","HERRING BAY (HRB)",38.73,-76.54,3843800,7632400
201906,139322,837929,1,0,"N","BAYSIDE ES (STVVL)",38.98,-76.31,3858800,7618600
201906,139322,837930,1,0,"N","MARYLAND SCIENCE CENTER (BLMRE)",39.28,-76.61,3916800,7636600
201906,139322,837931,1,0,"N","HAMPSTEAD HILL ACADEMY (BLMHH)",39.29,-76.58,3917400,7634800
201906,139322,837932,1,12.66,"S","US-50 (MD040)",38.7897,-76.2085,3847382,7612510
201906,139322,837933,1,8.48,"NNE","GOOSES REEF BUOY (44062)",38.6696,-76.3391,3840176,7620346
201906,139322,837934,1,0,"N","MID BAY BUOY",38.47,-76.38,3828200,7622800
201906,139322,837935,1,12.83,"S","US-50 (MD040)",38.7872,-76.2082,3847232,7612492
201906,139322,837936,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201906,139322,837937,1,0,"N","PATUXENT RIVER ASOS (KNAK)",38.29,-76.41,3817400,7624600
201906,139322,837938,1,0,"N","LOWER HOOPERS ISLAND (HPR)",38.26,-76.18,3815600,7610800
201906,139322,837939,1,0,"N","BISHOPS HEAD (BISM2)",38.22,-76.04,3813200,762400
201906,139322,837940,1,0,"N","CAMBRIDGE (CAMM2)",38.57,-76.07,3834200,764200
201906,139322,837941,1,0,"N","POINT LOOKOUT (PTL)",38.04,-76.32,382400,7619200
201906,139322,837942,1,6.38,"W","LOWER HOOPERS ISLAND (HPR)",38.2533,-76.2973,3815198,7617838
201906,139322,837943,1,3.28,"WSW","BISHOPS HEAD (BISM2)",38.2055,-76.0975,3812330,765850
201906,139324,837944,1,0,"N","LOWER HOOPERS ISLAND (HPR)",38.26,-76.18,3815600,7610800
201906,139324,837945,1,0,"N","POINT LOOKOUT (PTL)",38.04,-76.32,382400,7619200
201906,139324,837946,1,0,"N","BISHOPS HEAD (BISM2)",38.22,-76.04,3813200,762400
201906,139324,837947,1,0,"N","ST INIGOES (KNUI)",38.13,-76.42,387800,7625200
201906,139325,837948,1,0,"N","POTOMAC POINT LOOKOUT BUOY (44042)",38.03,-76.34,381800,7620400
201906,139326,837952,1,0,"N","LEESYLVANIA STATE PARK (LSLVN)",38.67,-77.25,3840200,7715000
201906,139326,837953,1,0,"N","(DCA)REAGAN NATIONAL AIRPORT",38.86,-77.03,3851600,771800
201906,139326,837954,1,0,"N","NATIONALS PARK (WSHNP)",38.87,-77.01,3852200,77600
201906,139326,837955,1,0,"N","POTOMAC LIGHT 33 (LT3)",38.34,-76.99,3820400,7659400
201906,139326,837956,1,8.5,"NNE","GOOSES REEF BUOY (44062)",38.6694,-76.3381,3840164,7620286
201906,139327,837958,1,0,"N","POTOMAC POINT LOOKOUT BUOY (44042)",38.03,-76.34,381800,7620400
201906,139327,837959,1,0,"N","LOWER HOOPERS ISLAND (HPR)",38.26,-76.18,3815600,7610800
